Time,Load
20240330 19:00,33765.15
20240330 19:30,33906.77
20240330 20:00,34304.11
20240330 20:30,34918.76
20240330 21:00,35614.08
20240330 21:30,35610.37
20240330 22:00,36023.9
20240330 22:30,36309.08
20240330 23:00,49161.92
20240330 23:30,49246.99
20240331 00:00,47021.48
20240331 00:30,43253.44
20240331 01:00,50239.72
20240331 01:30,51302.97
20240331 02:00,53414.94
20240331 02:30,55364.41
20240331 03:00,57449.82
20240331 03:30,57998.85
20240331 04:00,58119.27
20240331 04:30,56543.79
20240331 05:00,51944.46
20240331 05:30,44061.96
20240331 06:00,32296.25
20240331 06:30,26774.98
20240331 07:00,26598.09
20240331 07:30,31922.56
20240331 08:00,36913.82
20240331 08:30,38121.98
20240331 09:00,36662.75
20240331 09:30,34015.83
20240331 10:00,29636.58
20240331 10:30,25914.66
20240331 11:00,23155.44
20240331 11:30,21789.5
20240331 12:00,20779.45
20240331 12:30,19623.89
20240331 13:00,19717.02
20240331 13:30,19675.67
20240331 14:00,19743.64
20240331 14:30,18911.05
20240331 15:00,20172.44
20240331 15:30,19810.6
20240331 16:00,19127.52
20240331 16:30,20001.86
20240331 17:00,23815.14
20240331 17:30,28836.08
20240331 18:00,32857.94
20240331 18:30,34331.47
20240331 19:00,34721.29
20240331 19:30,34665.37
20240331 20:00,34881.88
20240331 20:30,35316.09
20240331 21:00,35888.83
20240331 21:30,35800.38
20240331 22:00,35741.97
20240331 22:30,35531
20240331 23:00,48252.54
20240331 23:30,48093.11
