Time,Load
20240330 18:30,40880.33
20240330 19:00,41511.24
20240330 19:30,41481.05
20240330 20:00,41553.12
20240330 20:30,42013.27
20240330 21:00,42408.72
20240330 21:30,42110.06
20240330 22:00,41766.16
20240330 22:30,41582.72
20240330 23:00,52978.44
20240330 23:30,53221.77
20240331 00:00,51384.91
20240331 00:30,48408.94
20240331 01:00,57539.06
20240331 01:30,60930.53
20240331 02:00,64866.22
20240331 02:30,69231.55
20240331 03:00,73417.57
20240331 03:30,75391.9
20240331 04:00,75612.77
20240331 04:30,72834.8
20240331 05:00,65499.31
20240331 05:30,57736.42
20240331 06:00,49835.38
20240331 06:30,55560.45
20240331 07:00,71931.17
20240331 07:30,95053.05
20240331 08:00,112318.76
20240331 08:30,118761.1
20240331 09:00,117112.22
20240331 09:30,110440.01
20240331 10:00,102817.02
20240331 10:30,95810.47
20240331 11:00,94369.23
20240331 11:30,92535.1
20240331 12:00,95146.18
20240331 12:30,95589.33
20240331 13:00,97671.1
20240331 13:30,101630.46
20240331 14:00,104731.16
20240331 14:30,102807.68
20240331 15:00,91379.24
20240331 15:30,72342.73
20240331 16:00,58676.65
20240331 16:30,43602.75
20240331 17:00,38976.98
20240331 17:30,38241.76
20240331 18:00,40950.15
20240331 18:30,42409.2
20240331 19:00,42605.81
20240331 19:30,42350.47
20240331 20:00,42284.69
20240331 20:30,42493.05
20240331 21:00,42511.93
20240331 21:30,41850.78
20240331 22:00,41209.02
20240331 22:30,40333.77
20240331 23:00,51630.67
20240331 23:30,51389.6
