Time,Load
20240330 07:00,36866.63
20240330 07:30,42889.02
20240330 08:00,48082.95
20240330 08:30,47985.41
20240330 09:00,46612.28
20240330 09:30,44149.05
20240330 10:00,41081.76
20240330 10:30,37749.43
20240330 11:00,35084.59
20240330 11:30,33898.91
20240330 12:00,33176.24
20240330 12:30,33313.86
20240330 13:00,32147.89
20240330 13:30,32969.64
20240330 14:00,32568.15
20240330 14:30,29922.94
20240330 15:00,27780.66
20240330 15:30,26777.29
20240330 16:00,23315.51
20240330 16:30,24322
20240330 17:00,28761.34
20240330 17:30,34425.69
20240330 18:00,38507.41
20240330 18:30,40369.23
20240330 19:00,40630.18
20240330 19:30,40456.6
20240330 20:00,40635.98
20240330 20:30,41096.74
20240330 21:00,41626.35
20240330 21:30,41382.93
20240330 22:00,41029.48
20240330 22:30,40729.4
20240330 23:00,51150.69
20240330 23:30,51516.3
20240331 00:00,49467.99
20240331 00:30,46278.22
20240331 01:00,53670.14
20240331 01:30,56202.56
20240331 02:00,59613.03
20240331 02:30,63131.87
20240331 03:00,66862.07
20240331 03:30,68480.37
20240331 04:00,68894.91
20240331 04:30,66834.95
20240331 05:00,60968.8
20240331 05:30,51835.85
20240331 06:00,37556.56
20240331 06:30,31399.59
20240331 07:00,32409.64
20240331 07:30,39329.42
20240331 08:00,45166.83
20240331 08:30,46193.81
20240331 09:00,45769.02
20240331 09:30,43398.98
20240331 10:00,40166.55
20240331 10:30,37396.08
20240331 11:00,37253.43
20240331 11:30,35032.75
20240331 12:00,34354.62
20240331 12:30,33074.37
20240331 13:00,33199.39
20240331 13:30,34179.3
20240331 14:00,33246.41
20240331 14:30,32121.87
20240331 15:00,29955.2
20240331 15:30,25642.68
20240331 16:00,23644.64
20240331 16:30,24861.57
20240331 17:00,28938.9
20240331 17:30,34729.45
20240331 18:00,39748.2
20240331 18:30,41333
20240331 19:00,41534.86
20240331 19:30,41119.1
20240331 20:00,40981.9
20240331 20:30,41150.49
20240331 21:00,41386.58
20240331 21:30,40990.68
20240331 22:00,40416.4
20240331 22:30,39644.43
20240331 23:00,49887.29
20240331 23:30,49810.31
